2015-06-17 18:42:24.0480|WARN|thread: 1|StandardUserErrors|Showing user error Failed to create a new commit.
System.ArgumentNullException: Failed Null Check on 'commitModel'
Nazwa parametru: commitModel
   w GitHub.Helpers.Ensure.ArgumentNotNull(Object value, String name)
   w GitHub.ViewModels.CommitViewModel..ctor(ICommitModel commitModel, ICommittedFileForklift committedFileForklift, IAvatarProvider avatarProvider, IInlineTextProvider inlineTextProvider)
   w GitHub.Helpers.CommitCreator.<CreateCommit>b__1(<>f__AnonymousType0`2 x)
   w System.Reactive.Linq.ObservableImpl.Select`2._.OnNext(TSource value)
2015-06-17 18:32:00.8870|INFO|thread:35|GitEnvironment|PATH is G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;G:\Users\Tomek\AppData\Local\Apps\2.0\JVV3XPH0.OYH\HAP1DDZX.DAV\gith..tion_317444273a93ac29_0002.000e_3501b301c8f62e54;G:\Users\Tomek\AppData\Local\GitHub\lfs-amd64_0.5.1;G:\Windows\Microsoft.NET\Framework\v4.0.30319;G:\Windows\System32
2015-06-17 18:32:00.8870|INFO|thread:35|ProcessWrapper|Starting: Process - FileName: 'G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\Users\Tomek\AndroidStudioProjects\Quiz_wiedzy\
2015-06-17 18:32:01.2740|INFO|thread:35|AsyncReaderWriterLock|Released concurrent scheduler for operation: 205:GitClient.cs:309
2015-06-17 18:32:01.2990|INFO|thread:36|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 206:GitClient.cs:286
2015-06-17 18:32:01.2990|INFO|thread:36|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 206:GitClient.cs:286
2015-06-17 18:32:01.4750|INFO|thread:40|AsyncReaderWriterLock|Released concurrent scheduler for operation: 206:GitClient.cs:286
2015-06-17 18:32:01.5330|INFO|thread:43|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 207:GitClient.cs:286
2015-06-17 18:32:01.5330|INFO|thread:43|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 207:GitClient.cs:286
2015-06-17 18:32:01.5330|INFO|thread:43|AsyncReaderWriterLock|Released concurrent scheduler for operation: 207:GitClient.cs:286
2015-06-17 18:32:01.5330|ERROR|thread:37|SyncButtonViewModel|Branch was not updated before refresh was called
2015-06-17 18:32:01.5330|INFO|thread:37|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 208:GitClient.cs:218
2015-06-17 18:32:01.5330|INFO|thread:40|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 208:GitClient.cs:218
2015-06-17 18:32:01.5430|INFO|thread:36|AsyncReaderWriterLock|Released concurrent scheduler for operation: 208:GitClient.cs:218
2015-06-17 18:32:03.4210|INFO|thread:42|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 209:GitClient.cs:286
2015-06-17 18:32:03.4210|INFO|thread:42|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 209:GitClient.cs:286
2015-06-17 18:32:03.5740|INFO|thread:40|AsyncReaderWriterLock|Released concurrent scheduler for operation: 209:GitClient.cs:286
2015-06-17 18:32:04.8790|INFO|thread:38|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 210:GitClient.cs:286
2015-06-17 18:32:04.8790|INFO|thread:38|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 210:GitClient.cs:286
2015-06-17 18:32:05.1940|INFO|thread:40|AsyncReaderWriterLock|Released concurrent scheduler for operation: 210:GitClient.cs:286
2015-06-17 18:32:12.3840|INFO|thread: 1|RepositoryViewModel|Refreshing all information for repo - doFetch: True
2015-06-17 18:32:12.3840|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 211:RepositoryModel.cs:588
2015-06-17 18:32:12.3840|INFO|thread:40|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 211:RepositoryModel.cs:588
2015-06-17 18:32:12.3840|INFO|thread:36|SyncButtonViewModel|Refresh ahead/behind counts skipped because branch isn't published: refs/heads/master
2015-06-17 18:32:12.4000|INFO|thread:36|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 212:GitClient.cs:309
2015-06-17 18:32:12.4000|INFO|thread:36|AsyncReaderWriterLock|Released concurrent scheduler for operation: 211:RepositoryModel.cs:588
2015-06-17 18:32:12.4000|INFO|thread:36|AsyncReaderWriterLock|Acquired concurrent scheduler for operation: 212:GitClient.cs:309
2015-06-17 18:32:12.4000|INFO|thread:40|GitEnvironment|Process set up with this SSH Agent info: 5900:/tmp/ssh-x45UQGGnx2kw/agent.736
2015-06-17 18:32:12.4000|INFO|thread:40|GitEnvironment|PATH is G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;G:\Users\Tomek\AppData\Local\Apps\2.0\JVV3XPH0.OYH\HAP1DDZX.DAV\gith..tion_317444273a93ac29_0002.000e_3501b301c8f62e54;G:\Users\Tomek\AppData\Local\GitHub\lfs-amd64_0.5.1;G:\Windows\Microsoft.NET\Framework\v4.0.30319;G:\Windows\System32
2015-06-17 18:32:12.4000|INFO|thread:40|ProcessWrapper|Starting: Process - FileName: 'G:\Users\Tomek\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: G:\Users\Tomek\Documents\GitHub\Moje_projekty\
2015-06-17 18:32:12.4000|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 213:ICommitFetcher.cs:63
2015-06-17 18:32:12.4190|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 214:ICommitFetcher.cs:81
2015-06-17 18:32:12.4190|INFO|thread: 1|SyncButtonViewModel|Refresh ahead/behind counts skipped because branch isn't published: refs/heads/master
2015-06-17 18:32:12.4490|INFO|thread: 1|AsyncReaderWriterLock|Acquiring concurrent scheduler for operation: 215:GitClient.cs:679
